experiment_id,trial,machine,win,predicted_machine,prob_machine_0,prob_machine_1,prob_machine_2,prob_machine_3
1744221640,0,1,True,0,0.25,0.25,0.25,0.25
1744221640,1,1,True,1,0.0,1.0,0.0,0.0
1744221640,2,1,True,1,0.0,1.0,0.0,0.0
1744221640,3,1,False,1,0.0,1.0,0.0,0.0
1744221640,4,0,True,1,0.0,1.0,0.0,0.0
1744221640,5,2,False,1,0.2,0.8,0.0,0.0
1744221640,6,0,True,1,0.167,0.667,0.167,0.0
1744221640,7,3,True,1,0.286,0.571,0.143,0.0
1744221640,8,0,False,1,0.25,0.5,0.125,0.125
1744221640,9,1,True,1,0.333,0.444,0.111,0.111
1744221640,10,1,False,1,0.3,0.5,0.1,0.1
1744221640,11,2,True,1,0.273,0.545,0.091,0.091
1744221640,12,2,False,1,0.25,0.5,0.167,0.083
1744221640,13,3,True,1,0.231,0.462,0.231,0.077
1744221640,14,3,False,1,0.214,0.429,0.214,0.143
1744221640,15,1,True,1,0.2,0.4,0.2,0.2
1744221640,16,0,True,1,0.188,0.438,0.188,0.188
1744221640,17,1,False,1,0.235,0.412,0.176,0.176
1744221640,18,0,False,1,0.222,0.444,0.167,0.167
1744221640,19,1,False,1,0.263,0.421,0.158,0.158
1744221640,20,2,True,1,0.25,0.45,0.15,0.15
1744221640,21,3,False,1,0.238,0.429,0.19,0.143
1744221640,22,2,False,1,0.227,0.409,0.182,0.182
1744221640,23,1,False,1,0.217,0.391,0.217,0.174
1744221640,24,0,False,1,0.208,0.417,0.208,0.167
1744221640,25,0,False,1,0.24,0.4,0.2,0.16
1744221640,26,2,False,1,0.269,0.385,0.192,0.154
1744221640,27,3,False,1,0.259,0.37,0.222,0.148
1744221640,28,1,True,1,0.25,0.357,0.214,0.179
1744221640,29,1,False,1,0.241,0.379,0.207,0.172
,,,,,,,,
,Accuracy,0.3667,,,,,,
