Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,20,2,-0.8786435723304749,0.7307634353637695,-0.16523858904838562,0.017296334728598595,-0.3014475107192993,-0.027529649436473846,0.9529283046722412
1,20,1,-0.9803009033203125,0.4818022549152374,-0.20076699554920197,-0.055801186710596085,-0.10272905230522156,0.051668114960193634,0.9917980432510376
1,40,2,-0.8779711723327637,0.7302361726760864,-0.16587726771831512,0.01853387989103794,-0.30006664991378784,-0.027206826955080032,0.9533500075340271
1,40,1,-0.9783934950828552,0.48092225193977356,-0.20082823932170868,-0.05743897706270218,-0.1017933040857315,0.05675423890352249,0.991523027420044
1,60,2,-0.877658486366272,0.7317226529121399,-0.16650323569774628,0.019553156569600105,-0.2988831400871277,-0.021107450127601624,0.9538558721542358
1,60,1,-0.9774677753448486,0.48190993070602417,-0.2007117122411728,-0.055632252246141434,-0.09878900647163391,0.053812772035598755,0.9920937418937683
1,80,2,-0.8772140741348267,0.7318216562271118,-0.1671951562166214,0.016354646533727646,-0.2940019369125366,-0.020341727882623672,0.9554484486579895
1,80,1,-0.9761735200881958,0.48177486658096313,-0.2004574090242386,-0.05619829148054123,-0.09844782948493958,0.05534249171614647,0.9920116066932678
1,100,2,-0.8772971630096436,0.7307226657867432,-0.16734346747398376,0.01584588550031185,-0.2917321026325226,-0.0208270326256752,0.9561420679092407
1,100,1,-0.974807858467102,0.48013514280319214,-0.20014826953411102,-0.058891452848911285,-0.09873603284358978,0.06175930052995682,0.9914478063583374
1,120,2,-0.8776794672012329,0.7318286299705505,-0.1674458086490631,0.019245242699980736,-0.29241353273391724,-0.01580912619829178,0.9559676051139832
1,120,1,-0.9746850728988647,0.48089978098869324,-0.19959063827991486,-0.05866779014468193,-0.09505460411310196,0.06080956757068634,0.9918795228004456
1,140,2,-0.8779934644699097,0.7325626015663147,-0.1679481863975525,0.015549258328974247,-0.2897133529186249,-0.012865855358541012,0.9569007158279419
1,140,1,-0.9751904010772705,0.4814354181289673,-0.19925035536289215,-0.05671297013759613,-0.0918528288602829,0.057999543845653534,0.9924629926681519
1,160,2,-0.8783913254737854,0.7316344976425171,-0.16793948411941528,0.0117573207244277,-0.28705787658691406,-0.011046720668673515,0.9577773809432983
1,160,1,-0.9757198691368103,0.48046112060546875,-0.19895194470882416,-0.05799790471792221,-0.09096457064151764,0.06172815337777138,0.992245614528656
1,180,2,-0.879559338092804,0.7313322424888611,-0.16761912405490875,0.015485180541872978,-0.28868532180786133,-0.008081113919615746,0.95726478099823
1,180,1,-0.9769362211227417,0.47983822226524353,-0.19842317700386047,-0.05681091547012329,-0.08478737622499466,0.06178482249379158,0.9928576946258545
1,200,2,-0.8805180788040161,0.7324970364570618,-0.1675422042608261,0.014084726572036743,-0.28501495718955994,-0.00462151737883687,0.9584084749221802
1,200,1,-0.9789461493492126,0.48151668906211853,-0.1983073353767395,-0.05254805088043213,-0.08189978450536728,0.05504179373383522,0.9937312006950378
1,220,2,-0.8810483813285828,0.7318685054779053,-0.16696301102638245,0.01070604007691145,-0.2831847369670868,-0.008293787017464638,0.95896977186203
1,220,1,-0.9801038503646851,0.48133584856987,-0.1985049694776535,-0.05447498336434364,-0.08757474273443222,0.054788146167993546,0.9931573271751404
1,240,2,-0.8819045424461365,0.7304896712303162,-0.16612005233764648,0.014238598756492138,-0.2850981652736664,-0.01572735607624054,0.9582635164260864
1,240,1,-0.980660617351532,0.48015096783638,-0.1987113654613495,-0.05820252373814583,-0.09214366972446442,0.05958373099565506,0.9922559261322021
1,260,2,-0.8832723498344421,0.7315903902053833,-0.16606302559375763,0.01703338883817196,-0.28558483719825745,-0.012111646123230457,0.9581254720687866
1,260,1,-0.9818897843360901,0.48091933131217957,-0.19852860271930695,-0.0548604391515255,-0.08742757886648178,0.05647934973239899,0.9930543303489685
1,280,2,-0.8839970231056213,0.7321227192878723,-0.1663573682308197,0.013150738552212715,-0.28051894903182983,-0.009672342799603939,0.959709644317627
1,280,1,-0.9826424717903137,0.4815429747104645,-0.1984798014163971,-0.053599417209625244,-0.08877342939376831,0.054079245775938034,0.9931373596191406
1,300,2,-0.8838523626327515,0.7307462096214294,-0.16612887382507324,0.01189960166811943,-0.27866649627685547,-0.016235847026109695,0.960176944732666
1,300,1,-0.9825596809387207,0.48038801550865173,-0.1980324536561966,-0.05695204436779022,-0.09089411795139313,0.05828399956226349,0.9925209283828735
1,320,2,-0.883905291557312,0.7312811613082886,-0.16586221754550934,0.014586104080080986,-0.2771821916103363,-0.017650581896305084,0.9605445265769958
