Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,20,3,-1.1499710083007812,0.6451189517974854,-0.13451361656188965,0.07862339168787003,-0.06051884964108467,-0.07961255311965942,0.9918758869171143
1,40,3,-1.1499701738357544,0.6450830101966858,-0.1344456821680069,0.07887611538171768,-0.06043441593647003,-0.0796249732375145,0.9918599724769592
1,60,3,-1.1500118970870972,0.6451088190078735,-0.13441644608974457,0.07903765141963959,-0.060431089252233505,-0.07984887063503265,0.9918293356895447
1,80,3,-1.1500476598739624,0.6451316475868225,-0.13439473509788513,0.07925233244895935,-0.060706183314323425,-0.08031059056520462,0.9917580485343933
1,100,3,-1.1500903367996216,0.645155131816864,-0.13431549072265625,0.0793001726269722,-0.06088664382696152,-0.08039775490760803,0.991736114025116
1,120,3,-1.1501133441925049,0.6451900005340576,-0.13417892158031464,0.07974299043416977,-0.061197713017463684,-0.08072975277900696,0.9916545152664185
1,140,3,-1.1501526832580566,0.6453567147254944,-0.13403061032295227,0.08012250810861588,-0.060721732676029205,-0.08133997023105621,0.9916033148765564
1,160,3,-1.1501654386520386,0.6454868912696838,-0.13393209874629974,0.0804864764213562,-0.06055821478366852,-0.08168558776378632,0.991555392742157
1,180,3,-1.1501729488372803,0.6454828977584839,-0.13392199575901031,0.0806414932012558,-0.06081376597285271,-0.08194673806428909,0.9915056824684143
1,200,3,-1.150185465812683,0.645512580871582,-0.1338319182395935,0.08096238225698471,-0.06081479787826538,-0.08216647058725357,0.9914612770080566
1,220,3,-1.1501812934875488,0.6455491185188293,-0.1337779313325882,0.08112379908561707,-0.061090875416994095,-0.08249475061893463,0.9914037585258484
1,240,3,-1.150213599205017,0.6456364989280701,-0.13367797434329987,0.0811043232679367,-0.061116091907024384,-0.08303353190422058,0.9913588762283325
1,260,3,-1.1501697301864624,0.645626425743103,-0.13365179300308228,0.08109995722770691,-0.06149143725633621,-0.08338356763124466,0.9913066029548645
1,280,3,-1.1501675844192505,0.6456716656684875,-0.13363328576087952,0.08132456243038177,-0.06139685586094856,-0.0836712196469307,0.9912698268890381
1,300,3,-1.1501803398132324,0.6456833481788635,-0.13359953463077545,0.08141130954027176,-0.06113900616765022,-0.08369357138872147,0.991276741027832
1,320,3,-1.1501994132995605,0.6456859111785889,-0.13356542587280273,0.08149904757738113,-0.06124233826994896,-0.08385588973760605,0.9912494421005249
1,340,3,-1.150217890739441,0.6456940770149231,-0.13353486359119415,0.08155815303325653,-0.061711207032203674,-0.08384175598621368,0.991216778755188
1,360,3,-1.1502680778503418,0.6456987261772156,-0.13350312411785126,0.08152427524328232,-0.06194223836064339,-0.08386403322219849,0.9912031888961792
1,380,3,-1.1503069400787354,0.6457116007804871,-0.13346292078495026,0.08139707148075104,-0.06206901744008064,-0.08398426324129105,0.991195559501648
1,400,3,-1.1503491401672363,0.6457065939903259,-0.13343578577041626,0.08134671300649643,-0.062277209013700485,-0.08405801653862,0.9911803603172302
1,420,3,-1.150394320487976,0.6456778645515442,-0.13344024121761322,0.08122478425502777,-0.06253645569086075,-0.08404369652271271,0.9911752939224243
1,440,3,-1.1505032777786255,0.645642876625061,-0.1334877908229828,0.08113610744476318,-0.06308374553918839,-0.08381729573011398,0.9911670088768005
1,460,3,-1.1505920886993408,0.6456024050712585,-0.13349463045597076,0.08111418783664703,-0.06336770206689835,-0.083514504134655,0.9911762475967407
1,480,3,-1.1506739854812622,0.6455805897712708,-0.13353663682937622,0.08098158240318298,-0.06374159455299377,-0.0831487625837326,0.991193950176239
1,500,3,-1.150743842124939,0.64554363489151,-0.13349144160747528,0.08078835904598236,-0.06376409530639648,-0.0832834392786026,0.991196870803833
1,520,3,-1.1508876085281372,0.6455642580986023,-0.13338921964168549,0.08071742206811905,-0.06340861320495605,-0.08357477933168411,0.9912009239196777
1,540,3,-1.1509311199188232,0.6453273296356201,-0.13340233266353607,0.08053385466337204,-0.06341294944286346,-0.0836743414402008,0.9912071824073792
1,560,3,-1.150827169418335,0.6451268792152405,-0.13338637351989746,0.08073530346155167,-0.06399700045585632,-0.08225072920322418,0.9912723898887634
1,580,3,-1.1507798433303833,0.6450700163841248,-0.13337087631225586,0.08070838451385498,-0.06368521600961685,-0.08176916837692261,0.9913346171379089
1,600,3,-1.1506257057189941,0.644907534122467,-0.1335359662771225,0.08037441968917847,-0.06345448642969131,-0.08048103004693985,0.9914819002151489
1,620,3,-1.1501554250717163,0.6447064280509949,-0.13376747071743011,0.08009444177150726,-0.06358807533979416,-0.0796501636505127,0.991563081741333
1,640,3,-1.149570107460022,0.644680380821228,-0.13402968645095825,0.07956244051456451,-0.06205565854907036,-0.07900431752204895,0.9917546510696411
1,660,3,-1.1491342782974243,0.6447653770446777,-0.1342565417289734,0.07964492589235306,-0.05961082875728607,-0.07914359122514725,0.9918869137763977
1,680,3,-1.1486011743545532,0.6449633836746216,-0.1346777081489563,0.08002953231334686,-0.057351741939783096,-0.0798889696598053,0.9919294118881226
1,700,3,-1.1481479406356812,0.6451983451843262,-0.13526655733585358,0.08059108257293701,-0.05499463900923729,-0.08117862045764923,0.9919127225875854
1,720,3,-1.1475410461425781,0.6455101370811462,-0.13593196868896484,0.0806155875325203,-0.05361095443367958,-0.08299611508846283,0.9918360114097595
1,740,3,-1.1469132900238037,0.6456159949302673,-0.13664236664772034,0.08026229590177536,-0.0533333420753479,-0.08417914807796478,0.9917799830436707
1,760,3,-1.1463439464569092,0.64594966173172,-0.13722622394561768,0.08027513325214386,-0.05382850766181946,-0.0853205993771553,0.991654634475708
1,780,3,-1.145929217338562,0.6461954116821289,-0.13797034323215485,0.07964321970939636,-0.054548971354961395,-0.0865955799818039,0.9915556311607361
1,800,3,-1.1451795101165771,0.6462786197662354,-0.13858512043952942,0.07898371666669846,-0.05611668899655342,-0.08798050135374069,0.9913990497589111
1,820,3,-1.1446952819824219,0.6465257406234741,-0.13922938704490662,0.07818438112735748,-0.056715257465839386,-0.08856628835201263,0.9913761019706726
1,840,3,-1.144096851348877,0.6465466022491455,-0.1397971510887146,0.07753071933984756,-0.058798808604478836,-0.0896892249584198,0.9912051558494568
1,860,3,-1.143739104270935,0.6467012166976929,-0.14008577167987823,0.07629745453596115,-0.06072041764855385,-0.0904984325170517,0.9911113381385803
1,880,3,-1.1431642770767212,0.6467404365539551,-0.14070886373519897,0.07542097568511963,-0.06346442550420761,-0.09092831611633301,0.9909672141075134
1,900,3,-1.1426366567611694,0.646743893623352,-0.1412486732006073,0.07513110339641571,-0.06686718761920929,-0.09111751616001129,0.9907480478286743
1,920,3,-1.1422996520996094,0.6466698050498962,-0.1419946700334549,0.07484210282564163,-0.0700216144323349,-0.09082333743572235,0.9905790686607361
1,940,3,-1.142041802406311,0.6466289758682251,-0.1425812989473343,0.07462240755558014,-0.07381325215101242,-0.08928816020488739,0.9904599189758301
1,960,3,-1.1418132781982422,0.6466231346130371,-0.1430600881576538,0.07432321459054947,-0.07743803411722183,-0.08965352922677994,0.9901726245880127
