Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
8,11244,3,0.2671571969985962,1.1567963361740112,1.2813987731933594,0.6623392105102539,0.7272245287895203,-0.09186480194330215,0.1549587994813919
9,12472,3,0.5130691528320312,1.1739345788955688,0.923633337020874,0.36232173442840576,0.5744718909263611,-0.5854400396347046,-0.4426793158054352
9,12572,3,0.5975543856620789,1.1769803762435913,1.2488714456558228,0.5010746717453003,0.7289668917655945,-0.4401770234107971,-0.15419355034828186
9,12672,3,0.6814898252487183,1.1647881269454956,1.5819154977798462,0.6509877443313599,0.7294661402702332,-0.2066594660282135,0.03722895309329033
9,12772,3,0.2784510850906372,1.1714075803756714,1.7290515899658203,0.612022340297699,0.7509627938270569,-0.2417273074388504,0.055239252746105194
10,14047,3,0.43490076065063477,1.1521574258804321,2.0877747535705566,-0.3560183346271515,-0.1474364846944809,-0.6019251346588135,-0.699428141117096
10,14147,3,0.8676189184188843,1.180853009223938,1.8833327293395996,-0.6077907085418701,-0.49160319566726685,-0.2584902346134186,-0.5675382614135742
10,14247,3,0.7798399329185486,1.1593390703201294,1.682212471961975,-0.685402512550354,-0.679593026638031,-0.00823250226676464,-0.2613600790500641
10,14347,3,0.38961321115493774,1.1712030172348022,1.4677691459655762,-0.6508343815803528,-0.7254028916358948,0.13215088844299316,-0.18094602227210999
11,15587,3,0.4529394507408142,1.1570994853973389,1.90538489818573,0.48398667573928833,0.32582888007164,0.49811071157455444,0.6414656639099121
11,15687,3,0.8243159055709839,1.1766126155853271,1.6067179441452026,0.6590046286582947,0.6567017436027527,0.04474445804953575,0.3639417886734009
11,15787,3,0.6527944803237915,1.1645138263702393,1.5166805982589722,0.6753184199333191,0.7131133675575256,-0.048311784863471985,0.18188025057315826
11,15887,3,0.18663014471530914,1.1612221002578735,1.3243293762207031,0.6386841535568237,0.7382168769836426,-0.13801613450050354,0.16754135489463806
12,17118,3,0.48162591457366943,1.1700406074523926,1.51774263381958,-0.473920077085495,-0.3241168260574341,-0.4730502963066101,-0.6682600378990173
12,17218,3,0.8570078015327454,1.174428939819336,1.4143919944763184,-0.6753572225570679,-0.6715349555015564,-0.024067362770438194,-0.30389851331710815
12,17318,3,0.7435737252235413,1.161448359489441,1.379124402999878,-0.6798501014709473,-0.7013333439826965,0.05312727019190788,-0.20763662457466125
12,17418,3,0.317037969827652,1.1701693534851074,1.133569598197937,-0.6475722193717957,-0.7184876799583435,0.08888459950685501,-0.2377503663301468
13,18628,3,0.6047112941741943,1.1710847616195679,1.1264971494674683,-0.4785861372947693,-0.6780202984809875,0.47312986850738525,0.29562121629714966
13,18728,3,0.6175002455711365,1.1761813163757324,1.1571483612060547,-0.6090781688690186,-0.7446132302284241,0.2636432349681854,-0.07118397951126099
13,18828,3,0.397824764251709,1.1606285572052002,1.4315283298492432,-0.6408875584602356,-0.730568528175354,0.23565378785133362,-0.0002792099548969418
14,20229,3,0.44262757897377014,1.1633604764938354,1.6385061740875244,0.4790051579475403,0.2930181324481964,0.5037534832954407,0.6564502716064453
14,20329,3,0.849082887172699,1.1756337881088257,1.455949306488037,0.6562579870223999,0.595452070236206,0.1506577581167221,0.4382517635822296
14,20429,3,0.7369337677955627,1.1591346263885498,1.408440351486206,0.697911262512207,0.6913462281227112,-0.021925466135144234,0.18568679690361023
14,20529,3,0.33048656582832336,1.168911337852478,1.2965867519378662,0.6584426760673523,0.7204494476318359,-0.13743308186531067,0.16887274384498596
15,21723,3,0.5352597236633301,1.1672970056533813,1.2417248487472534,0.3158743381500244,0.5430088043212891,-0.6043311953544617,-0.49004969000816345
15,21823,3,0.7036399841308594,1.1672148704528809,1.3333923816680908,0.6160963773727417,0.741569995880127,-0.2641352415084839,0.02705373801290989
15,21923,3,0.4137212932109833,1.1588789224624634,1.5089746713638306,0.6500677466392517,0.7299708127975464,-0.19942466914653778,0.06917018443346024
16,23187,3,0.38810309767723083,1.169299602508545,1.5943056344985962,-0.5075014233589172,-0.42175644636154175,-0.42646461725234985,-0.6186209321022034
16,23287,3,0.6615580916404724,1.1790088415145874,1.3020522594451904,-0.6500821113586426,-0.6926594376564026,0.012743659317493439,-0.3121759593486786
16,23387,3,0.4292949438095093,1.1644704341888428,1.2947230339050293,-0.6568207740783691,-0.7383700609207153,0.13372117280960083,-0.0742625743150711
17,24667,3,0.5799458026885986,1.1711909770965576,1.3722443580627441,-0.5602529644966125,-0.7214699983596802,0.3732311427593231,0.16216115653514862
17,24767,3,0.5798935294151306,1.1716591119766235,1.3915551900863647,-0.629825234413147,-0.7395040392875671,0.1822400689125061,-0.1524549126625061
17,24867,3,0.15720602869987488,1.1514551639556885,1.5078617334365845,-0.649511992931366,-0.7351144552230835,0.11912939697504044,-0.15345752239227295
18,26038,3,0.5935785174369812,1.1687719821929932,1.251478672027588,-0.5612505078315735,-0.7244219183921814,0.372403621673584,0.14671875536441803
18,26138,3,0.610596776008606,1.1548433303833008,1.2002594470977783,-0.654718816280365,-0.7125795483589172,0.24448707699775696,-0.061642564833164215
18,26238,3,0.3095237910747528,1.1571404933929443,1.3573198318481445,-0.6345784068107605,-0.7281954884529114,0.2588901221752167,0.004179267678409815
19,27482,3,0.4499332010746002,1.1731983423233032,1.911952018737793,0.5080493092536926,0.40319207310676575,0.43200555443763733,0.6266524195671082
19,27582,3,0.7587271332740784,1.1726796627044678,1.5489633083343506,0.6499432921409607,0.6998421549797058,-0.04624868929386139,0.29267004132270813
19,27682,3,0.389478474855423,1.1622554063796997,1.46285879611969,0.664836049079895,0.7250823974609375,-0.09800263494253159,0.15047942101955414
20,29074,3,0.4886583387851715,1.1640746593475342,1.8511946201324463,-0.4088229238986969,-0.21838143467903137,-0.5450596213340759,-0.6986297369003296
20,29174,3,0.9004004597663879,1.1724382638931274,1.730930209159851,-0.6394566893577576,-0.6167115569114685,-0.14150387048721313,-0.43673643469810486
20,29274,3,0.7794594168663025,1.163717269897461,1.538820743560791,-0.6900572776794434,-0.6917888522148132,0.043895117938518524,-0.20814067125320435
20,29374,3,0.5661782622337341,1.1749111413955688,1.33963942527771,-0.626660943031311,-0.746633768081665,0.1559973955154419,-0.15968382358551025
21,30741,3,0.4425433278083801,1.1746970415115356,1.4349465370178223,0.37498050928115845,0.20064477622509003,0.5430079102516174,0.7240675091743469
21,30841,3,0.8652476668357849,1.1743676662445068,1.681823968887329,0.648006021976471,0.5892470479011536,0.16661153733730316,0.4528981149196625
21,30941,3,0.8678284287452698,1.1718668937683105,1.8607277870178223,0.6850958466529846,0.6570497155189514,0.07063830643892288,0.30649593472480774
21,31041,3,0.8621422052383423,1.1676801443099976,1.8548851013183594,0.6970175504684448,0.5803080797195435,0.1722714602947235,0.38435864448547363
21,31141,3,0.8833578824996948,1.162268877029419,1.8466328382492065,0.7133660316467285,0.5780782103538513,0.1538870930671692,0.3650389015674591
21,31241,3,0.8895232081413269,1.1568124294281006,1.8491371870040894,0.7183834314346313,0.5757931470870972,0.1548319011926651,0.35834985971450806
21,31341,3,0.896091878414154,1.1575100421905518,1.8502088785171509,0.724631130695343,0.5774880051612854,0.14705125987529755,0.3461116850376129
21,31441,3,0.8925740122795105,1.1568834781646729,1.843921184539795,0.7270172238349915,0.5738957524299622,0.147126704454422,0.3470497131347656
21,31541,3,0.8880113363265991,1.1602013111114502,1.8399220705032349,0.7229005098342896,0.5756844878196716,0.1463203728199005,0.3529769778251648
21,31641,3,0.8739742040634155,1.1605165004730225,1.843145489692688,0.7158306241035461,0.5657942295074463,0.17035835981369019,0.37207719683647156
21,31741,3,0.8574782609939575,1.1645457744598389,1.844846487045288,0.7027962803840637,0.5674665570259094,0.1815837025642395,0.38869863748550415
21,31841,3,0.885471761226654,1.153463363647461,1.7531646490097046,0.6759827136993408,0.5349224805831909,0.2578332722187042,0.4363798201084137
21,31941,3,0.976382315158844,1.1844449043273926,1.6879709959030151,0.669767439365387,0.6808128356933594,-0.030034290626645088,0.2949635982513428
21,32041,3,0.8814835548400879,1.1567094326019287,1.8005443811416626,0.6826310157775879,0.7120598554611206,-0.15925082564353943,0.0403091199696064
21,32141,3,0.6130785346031189,1.1667276620864868,1.768144130706787,0.6722637414932251,0.6807705760002136,0.05436192825436592,0.2857583165168762
21,32241,3,0.42989104986190796,1.1371515989303589,1.7559235095977783,0.6566538214683533,0.6506717205047607,0.10329563170671463,0.3670996427536011
22,33507,3,0.6268364191055298,1.179933786392212,1.0946520566940308,0.36053594946861267,0.59967041015625,-0.561878502368927,-0.44125035405158997
22,33607,3,0.7224327921867371,1.157204031944275,1.3637351989746094,0.5783435702323914,0.7237523794174194,-0.3731698989868164,-0.049452029168605804
22,33707,3,0.6132436394691467,1.1464136838912964,1.7018406391143799,0.6708837151527405,0.7020387649536133,-0.22969527542591095,0.06554936617612839
22,33807,3,0.5376691222190857,1.1416324377059937,1.8644224405288696,0.6955544948577881,0.6859543323516846,-0.040628157556056976,0.20980940759181976
23,35191,3,0.44504690170288086,1.1607582569122314,1.8703384399414062,-0.5734173059463501,-0.4923078119754791,-0.35940444469451904,-0.5474066138267517
23,35291,3,0.6787121295928955,1.163641333580017,1.5030423402786255,-0.6733521223068237,-0.7036828994750977,0.08480992168188095,-0.21032023429870605
23,35391,3,0.5959796905517578,1.149363398551941,1.5269854068756104,-0.673895537853241,-0.7142862677574158,0.15600650012493134,-0.10640490800142288
23,35491,3,0.03451046347618103,1.15702486038208,1.4829111099243164,-0.6414861679077148,-0.7342909574508667,0.13032668828964233,-0.17979808151721954
24,36743,3,0.5667392015457153,1.1695250272750854,1.653523325920105,0.47266829013824463,0.3389970064163208,0.4780474901199341,0.6581310033798218
24,36843,3,0.9584646224975586,1.1636964082717896,1.606560468673706,0.6693159341812134,0.684483528137207,-0.02282160148024559,0.28805866837501526
24,36943,3,0.7609183192253113,1.163813591003418,1.6582266092300415,0.6699255704879761,0.7229330539703369,-0.06543255597352982,0.15584039688110352
24,37043,3,0.2616150975227356,1.170332670211792,1.4637223482131958,0.6500283479690552,0.7245508432388306,-0.11621440947055817,0.19744214415550232
25,38186,3,0.5370978713035583,1.1772160530090332,1.0364127159118652,0.4485875070095062,0.6666089296340942,-0.49556392431259155,-0.32987600564956665
25,38286,3,0.4372814893722534,1.168020248413086,1.2848531007766724,0.5691418051719666,0.7592127323150635,-0.31511446833610535,-0.019403647631406784
25,38386,3,0.3183300793170929,1.1533498764038086,1.3861004114151,0.6621853113174438,0.7099922299385071,-0.16272957623004913,0.1758999079465866
26,39700,3,0.5678786039352417,1.1570374965667725,1.2156156301498413,0.1251370757818222,0.3812669515609741,-0.6900612115859985,-0.6023220419883728
26,39800,3,0.7405457496643066,1.1508525609970093,1.3132749795913696,0.3815677762031555,0.6148550510406494,-0.5735088586807251,-0.38398826122283936
26,39900,3,0.7697738409042358,1.159670114517212,1.5160290002822876,0.5568984746932983,0.7226179242134094,-0.39169809222221375,-0.1194155141711235
26,40000,3,0.7160502672195435,1.157829761505127,1.7769502401351929,0.6432010531425476,0.7343513369560242,-0.2156006544828415,0.023174287751317024
26,40100,3,0.20280763506889343,1.1566802263259888,1.8248234987258911,0.6198972463607788,0.7482735514640808,-0.2266501933336258,0.0666617602109909
27,41331,3,0.4148154556751251,1.150561809539795,2.4319159984588623,-0.49894967675209045,-0.34345340728759766,-0.49404847621917725,-0.6237028241157532
27,41431,3,0.7557063102722168,1.1625217199325562,2.0807371139526367,-0.655175507068634,-0.5720549821853638,-0.17600281536579132,-0.4610002338886261
27,41531,3,0.6415842771530151,1.1512479782104492,1.8484169244766235,-0.6548463106155396,-0.6982957124710083,0.008672217838466167,-0.2889362871646881
27,41631,3,0.021429097279906273,1.138600468635559,1.7039096355438232,-0.6608124375343323,-0.7200388312339783,0.10760672390460968,-0.18246082961559296
28,42791,3,0.5078392624855042,1.1622966527938843,1.5823001861572266,-0.16256144642829895,-0.4340454936027527,0.6560951471328735,0.5955816507339478
28,42891,3,0.7347439527511597,1.1611758470535278,1.4974462985992432,-0.546176016330719,-0.7157896161079407,0.40961167216300964,0.14681723713874817
28,42991,3,0.6060014367103577,1.1545416116714478,1.5765856504440308,-0.6116841435432434,-0.7429293394088745,0.27172398567199707,-0.00804460421204567
28,43091,3,0.2540300786495209,1.1354897022247314,1.8222135305404663,-0.6321441531181335,-0.7373114228248596,0.23659667372703552,-0.02806706354022026
29,44271,3,0.42862266302108765,1.142491340637207,2.3998570442199707,0.4814442992210388,0.32176870107650757,0.5067399144172668,0.6386634111404419
29,44371,3,0.7798992991447449,1.160194993019104,2.0402379035949707,0.6626043319702148,0.5876482725143433,0.14283180236816406,0.4418417811393738
29,44471,3,0.6812666654586792,1.1486022472381592,1.8045021295547485,0.6380513906478882,0.7265061736106873,-0.06909597665071487,0.24557074904441833
29,44571,3,0.05497920885682106,1.130872130393982,1.6275089979171753,0.6652479767799377,0.7082151770591736,-0.07818517088890076,0.223077192902565
30,45807,3,0.47389325499534607,1.1586570739746094,1.8786132335662842,-0.5683583617210388,-0.4445609450340271,-0.37547117471694946,-0.5816836357116699
30,45907,3,0.8134168982505798,1.1651262044906616,1.6097161769866943,-0.657753586769104,-0.6870546936988831,0.050746992230415344,-0.3045337498188019
30,46007,3,0.5377165079116821,1.1507928371429443,1.5983580350875854,-0.6821101307868958,-0.7062153220176697,0.07266061753034592,-0.17523176968097687
30,46107,3,0.08083591610193253,1.1504840850830078,1.5267655849456787,-0.6361325979232788,-0.7409967184066772,0.15563718974590302,-0.14844632148742676
31,47346,3,0.499044269323349,1.1526920795440674,1.76800537109375,0.39610564708709717,0.16755864024162292,0.556779146194458,0.7106485962867737
31,47446,3,0.935600996017456,1.1847360134124756,1.7808040380477905,0.6245130300521851,0.5542576909065247,0.19000805914402008,0.516409695148468
31,47546,3,0.7784562110900879,1.1727370023727417,1.7714906930923462,0.6622487902641296,0.5973424911499023,0.2076311707496643,0.4018680155277252
31,47646,3,0.7590958476066589,1.1569923162460327,1.578704833984375,0.6865736842155457,0.5352923274040222,0.22427132725715637,0.43792814016342163
31,47746,3,0.7586556673049927,1.1553750038146973,1.5187510251998901,0.6724839806556702,0.49249517917633057,0.26484256982803345,0.48484259843826294
31,47846,3,0.791536271572113,1.1544159650802612,1.4728444814682007,0.6975066661834717,0.5379114747047424,0.17731347680091858,0.4389711022377014
31,47946,3,0.7886518836021423,1.1545424461364746,1.487632155418396,0.6828552484512329,0.5111134052276611,0.2290877103805542,0.46903157234191895
31,48046,3,0.7950825691223145,1.157091736793518,1.4906564950942993,0.6686338782310486,0.49742457270622253,0.253307044506073,0.49125662446022034
31,48146,3,0.7847292423248291,1.1563035249710083,1.496100902557373,0.6402536034584045,0.4376918077468872,0.32064566016197205,0.5437716245651245
31,48246,3,0.7824721336364746,1.154198408126831,1.4995259046554565,0.645088791847229,0.42967942357063293,0.3206782341003418,0.5444278717041016
31,48346,3,0.7801184058189392,1.1545066833496094,1.5102801322937012,0.6441062688827515,0.4299384653568268,0.3198511302471161,0.5458711385726929
31,48446,3,0.7710845470428467,1.1534571647644043,1.514070987701416,0.629262387752533,0.4134507179260254,0.3473126292228699,0.5589823722839355
31,48546,3,0.8105157613754272,1.1702905893325806,1.519789695739746,0.6475555300712585,0.5016417503356934,0.24076445400714874,0.5206342339515686
31,48646,3,0.7854477167129517,1.1613609790802002,1.5867830514907837,0.7058244347572327,0.6751106381416321,-0.04385555908083916,0.2100338488817215
31,48746,3,0.7343711256980896,1.1365522146224976,1.695122480392456,0.7148131728172302,0.6220452189445496,0.06947594881057739,0.3118894696235657
31,48846,3,0.683783233165741,1.1392778158187866,1.7309296131134033,0.6881808042526245,0.5692055225372314,0.18485066294670105,0.41017377376556396
31,48946,3,0.5345880389213562,1.1500457525253296,1.6335890293121338,0.651813268661499,0.6536763906478882,0.117896169424057,0.3659878373146057
31,49046,3,0.15837693214416504,1.1583893299102783,1.4167075157165527,0.6263288259506226,0.7489296197891235,-0.1561463326215744,0.1497829556465149
32,50217,3,0.6131782531738281,1.1672439575195312,0.9643675088882446,0.34160315990448,0.575575590133667,-0.5981549024581909,-0.4407162666320801
32,50317,3,0.7288091778755188,1.1591768264770508,1.2159005403518677,0.5344865918159485,0.7250029444694519,-0.42035993933677673,-0.10951024293899536
32,50417,3,0.6364749670028687,1.1500533819198608,1.5301377773284912,0.6590434312820435,0.7149574756622314,-0.22155076265335083,0.07357211410999298
32,50517,3,0.264843612909317,1.1332720518112183,1.6228375434875488,0.6360619068145752,0.7379770874977112,-0.18776455521583557,0.12473788112401962
33,51785,3,0.5844289064407349,1.1645783185958862,1.0496630668640137,0.22404508292675018,0.4725762605667114,-0.6478150486946106,-0.5539054274559021
33,51885,3,0.8083288669586182,1.1619126796722412,1.253490686416626,0.494771271944046,0.7198581099510193,-0.45817333459854126,-0.16456928849220276
33,51985,3,0.8245027661323547,1.148435115814209,1.6092171669006348,0.6639603972434998,0.7043213248252869,-0.24967831373214722,0.02736585959792137
33,52085,3,0.6885724067687988,1.147575855255127,1.6850976943969727,0.6522678732872009,0.7299907207489014,-0.19411207735538483,0.06309301406145096
33,52185,3,0.1362055093050003,1.1551201343536377,1.6645474433898926,0.6229590177536011,0.7486410140991211,-0.1825510859489441,0.13466250896453857
34,53408,3,0.5729179382324219,1.1660864353179932,0.9099154472351074,0.33831924200057983,0.5660633444786072,-0.5979332327842712,-0.45561859011650085
34,53508,3,0.6267297863960266,1.1574167013168335,1.1236975193023682,0.5761019587516785,0.7372649312019348,-0.35266274213790894,-0.013263612985610962
34,53608,3,0.35318809747695923,1.1573402881622314,1.362167239189148,0.651328444480896,0.7270126938819885,-0.20943495631217957,0.05797366797924042
35,54790,3,0.5802984237670898,1.167704701423645,0.9365812540054321,0.467236191034317,0.6624656915664673,-0.4935436546802521,-0.3150307834148407
35,54890,3,0.38316240906715393,1.162153959274292,1.1760609149932861,0.5411534905433655,0.7478695511817932,-0.37974685430526733,-0.060302577912807465
36,56108,3,0.5856227874755859,1.1632643938064575,0.9512238502502441,0.33711904287338257,0.5882452726364136,-0.5926234126091003,-0.43487441539764404
36,56208,3,0.6661409735679626,1.1546955108642578,0.9816140532493591,0.6168724298477173,0.7284020185470581,-0.29715919494628906,0.024399418383836746
36,56308,3,0.267813503742218,1.1565229892730713,1.1577212810516357,0.6381709575653076,0.7360566258430481,-0.22303351759910583,0.03485014662146568
37,57493,3,0.6240740418434143,1.1678364276885986,1.3746498823165894,0.5300760269165039,0.7044112682342529,-0.4190833866596222,-0.21724052727222443
37,57593,3,0.6396427154541016,1.1600197553634644,1.2088950872421265,0.636506974697113,0.7341919541358948,-0.21829035878181458,0.09039004892110825
37,57693,3,0.2754359841346741,1.1547441482543945,1.3079674243927002,0.636454164981842,0.7332985401153564,-0.23749279975891113,0.028225716203451157
38,58845,3,0.45294463634490967,1.1470977067947388,1.7918177843093872,-0.5978778600692749,-0.4478698968887329,-0.36058855056762695,-0.5585074424743652
38,58945,3,0.7247287631034851,1.1654694080352783,1.4310358762741089,-0.6597546339035034,-0.7013577222824097,0.09712998569011688,-0.25176793336868286
38,59045,3,0.4866032004356384,1.1569054126739502,1.4265705347061157,-0.6537691950798035,-0.7300922274589539,0.19361595809459686,-0.04543263837695122
38,59145,3,0.029001157730817795,1.1448957920074463,1.4982995986938477,-0.623611569404602,-0.7491594552993774,0.21553538739681244,-0.05842295289039612
39,60439,3,0.6402091979980469,1.1740392446517944,1.550046682357788,-0.5006817579269409,-0.6983151435852051,0.44457924365997314,0.25302767753601074
39,60539,3,0.8238340616226196,1.1610207557678223,1.499847173690796,-0.629093587398529,-0.7371432185173035,0.22287139296531677,-0.10578102618455887
39,60639,3,0.42907819151878357,1.1552804708480835,1.517566204071045,-0.6630523204803467,-0.7237135767936707,0.1707289069890976,-0.08632548153400421
40,61833,3,0.6759623289108276,1.1670794486999512,1.3573932647705078,-0.5045181512832642,-0.6849162578582764,0.4486967623233795,0.27390220761299133
40,61933,3,0.6604100465774536,1.1543352603912354,1.4105942249298096,-0.6007898449897766,-0.7522578239440918,0.27028754353523254,0.01021354179829359
40,62033,3,0.2178317904472351,1.1486835479736328,1.396287441253662,-0.6298844218254089,-0.740895688533783,0.1999816745519638,-0.11969369649887085
41,63217,3,0.5734286904335022,1.158805012702942,1.1803487539291382,-0.4465601146221161,-0.6294585466384888,0.5310171246528625,0.3498384356498718
41,63317,3,0.5634633302688599,1.1522941589355469,1.3020062446594238,-0.6204860806465149,-0.7423974871635437,0.25265803933143616,0.0026333637069910765
41,63417,3,0.20562930405139923,1.168211817741394,1.2933247089385986,-0.6029368042945862,-0.7618988156318665,0.20403625071048737,-0.11977757513523102
42,64587,3,0.6297363638877869,1.173229455947876,1.2414113283157349,-0.5284423232078552,-0.7052635550498962,0.41545313596725464,0.22527945041656494
42,64687,3,0.6529711484909058,1.1538777351379395,1.1320605278015137,-0.6450893878936768,-0.7267380356788635,0.2189779281616211,-0.08809192478656769
42,64787,3,0.28362905979156494,1.1505134105682373,1.2079393863677979,-0.6453015208244324,-0.7250850796699524,0.23982185125350952,-0.017974816262722015
43,66059,3,0.6513364911079407,1.1761834621429443,1.1429427862167358,-0.4328960180282593,-0.6500427722930908,0.5210980772972107,0.34424158930778503
43,66159,3,0.8368128538131714,1.1540248394012451,1.0306365489959717,-0.6403564810752869,-0.7256146669387817,0.24772895872592926,-0.04535757377743721
43,66259,3,0.5694223046302795,1.1503793001174927,1.035294771194458,-0.6233054995536804,-0.7471935749053955,0.20177246630191803,-0.11171391606330872
44,67699,3,0.4692170321941376,1.1587119102478027,0.7165996432304382,-0.14258721470832825,-0.4740505814552307,0.6502438187599182,0.5763055086135864
44,67799,3,0.8744951486587524,1.1589378118515015,0.8111482262611389,-0.5788536071777344,-0.7006805539131165,0.38097700476646423,0.16979973018169403
44,67899,3,0.7017676830291748,1.1603119373321533,0.8848013877868652,-0.601952850818634,-0.74403315782547,0.2885233163833618,-0.028667835518717766
44,67999,3,0.31864261627197266,1.1470530033111572,1.1259084939956665,-0.6598016619682312,-0.714562714099884,0.22911205887794495,-0.03961968421936035
45,69201,3,0.48822540044784546,1.165518045425415,1.337969422340393,-0.2270333617925644,-0.5356234908103943,0.6296440362930298,0.5148900747299194
45,69301,3,0.6384935975074768,1.151941180229187,1.497408390045166,-0.6070809960365295,-0.7538080215454102,0.24965116381645203,-0.03000703826546669
45,69401,3,0.09090916812419891,1.1415940523147583,1.529018521308899,-0.6313478946685791,-0.7491647005081177,0.17310038208961487,-0.1009373888373375
46,70599,3,0.5798389911651611,1.1655112504959106,1.2928569316864014,0.5182927846908569,0.3907341957092285,0.4325971007347107,0.6257468461990356
46,70699,3,0.9980834722518921,1.169627070426941,1.343286395072937,0.6484565138816833,0.7309877872467041,-0.14920258522033691,0.1513260304927826
46,70799,3,0.9183560013771057,1.1407592296600342,1.5389336347579956,0.6864465475082397,0.6998903155326843,-0.16675716638565063,0.10553097724914551
46,70899,3,0.5513525605201721,1.1578917503356934,1.4963276386260986,0.6378518342971802,0.7377139925956726,-0.1199498400092125,0.18583644926548004
47,72195,3,0.4543195068836212,1.1422004699707031,1.9046013355255127,-0.5053991079330444,-0.30850204825401306,-0.4946516156196594,-0.6361746191978455
