Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,50,2,-0.9704663753509521,0.6233619451522827,-0.14637620747089386,0.0026739006862044334,-0.000909329392015934,0.03274630010128021,-0.9994598031044006
1,100,2,-0.9689924716949463,0.6225098371505737,-0.14863638579845428,0.0010495597962290049,0.007764892652630806,0.02850797399878502,-0.9995629191398621
1,150,2,-0.9705489277839661,0.6227482557296753,-0.14903266727924347,0.0006714141927659512,0.006585851311683655,0.032710280269384384,-0.999442994594574
1,200,2,-0.9732558727264404,0.6230859160423279,-0.14836910367012024,0.0013513604644685984,0.003931752406060696,0.03428599238395691,-0.9994034767150879
1,250,2,-0.9751808643341064,0.6229098439216614,-0.14758239686489105,0.0005700314068235457,0.004765245132148266,0.032670069485902786,-0.99945467710495
1,300,2,-0.9763132333755493,0.623406708240509,-0.1473243683576584,0.0005350066348910332,0.006862152833491564,0.036027491092681885,-0.9993270635604858
1,350,2,-0.9765656590461731,0.6237051486968994,-0.1474337875843048,-0.0015556513098999858,0.006994254887104034,0.0383085161447525,-0.9992402791976929
1,400,2,-0.976095974445343,0.6239632964134216,-0.14782816171646118,-0.0024651510175317526,0.006468110252171755,0.03946270793676376,-0.9991970658302307
1,450,2,-0.9750406742095947,0.6234248876571655,-0.14790527522563934,-0.0023366594687104225,0.002823826391249895,0.03709140792489052,-0.9993051290512085
1,500,2,-0.9734079837799072,0.6231817603111267,-0.1483912616968155,-0.0026654426474124193,0.0033701229840517044,0.03653129190206528,-0.9993232488632202
1,550,2,-0.9722039103507996,0.6225468516349792,-0.14912427961826324,-0.0028778240084648132,0.005517072509974241,0.03573969751596451,-0.9993417859077454
1,600,2,-0.9708649516105652,0.62248694896698,-0.14900797605514526,-0.0012413657968863845,0.005633465480059385,0.034139737486839294,-0.9994004964828491
1,650,2,-0.9695550799369812,0.622856616973877,-0.14862994849681854,-0.00043660341179929674,0.006041016895323992,0.034091632813215256,-0.9994003772735596
1,700,2,-0.9683458805084229,0.6233624219894409,-0.1474558264017105,9.846632019616663e-05,0.0028747161850333214,0.03354042395949364,-0.9994332194328308
