Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,50,2,-0.9632946252822876,0.2516253888607025,-0.0006220852956175804,0.013924090191721916,-0.5776259303092957,-0.010399600490927696,0.8161166310310364
1,50,3,-0.945344865322113,0.042716920375823975,-0.05476867035031319,-0.009698357433080673,-0.7506231665611267,0.015299458056688309,0.6604822278022766
1,100,2,-0.9633088111877441,0.2516240179538727,-0.000634937547147274,0.013725515455007553,-0.5776035785675049,-0.010397767648100853,0.8161357641220093
1,100,3,-0.9453447461128235,0.042715661227703094,-0.05476584658026695,-0.00968167930841446,-0.7506076097488403,0.01529209315776825,0.6605002880096436
1,150,2,-0.9633222222328186,0.251635879278183,-0.0006266720592975616,0.013687806203961372,-0.577941358089447,-0.010163097642362118,0.8159002065658569
1,150,3,-0.9453487396240234,0.0427214652299881,-0.05477812513709068,-0.009681116789579391,-0.7506146430969238,0.015296218916773796,0.6604922413825989
1,200,2,-0.963309645652771,0.25162869691848755,-0.000619945116341114,0.013687743805348873,-0.5777727365493774,-0.010387711226940155,0.8160167932510376
1,200,3,-0.9452851414680481,0.042658980935811996,-0.054747603833675385,-0.009556539356708527,-0.750527560710907,0.015329495072364807,0.6605921983718872
1,250,2,-0.9633044004440308,0.25162583589553833,-0.0006258301436901093,0.013643140904605389,-0.5776891112327576,-0.010371002368628979,0.816076934337616
1,250,3,-0.9452753663063049,0.04266386479139328,-0.05473171919584274,-0.009508265182375908,-0.7505475282669067,0.015251696109771729,0.6605720520019531
1,300,2,-0.963308572769165,0.2516230046749115,-0.0006355782970786095,0.013643473386764526,-0.5776847004890442,-0.010506830178201199,0.8160783648490906
1,300,3,-0.9453461766242981,0.042712219059467316,-0.05476018413901329,-0.009694457054138184,-0.7506113648414612,0.015291002579033375,0.660495936870575
1,350,2,-0.9633262157440186,0.25164297223091125,-0.0006324713467620313,0.01359292771667242,-0.5778610706329346,-0.010359371080994606,0.815956175327301
1,350,3,-0.9453558325767517,0.04271567612886429,-0.054780539125204086,-0.009687557816505432,-0.7506301999092102,0.015376897528767586,0.6604725122451782
1,400,2,-0.9633208513259888,0.25163534283638,-0.0006342288106679916,0.013660449534654617,-0.5777474045753479,-0.01046343706548214,0.8160342574119568
1,400,3,-0.9453525543212891,0.04271451756358147,-0.05476358160376549,-0.009666994214057922,-0.7506200075149536,0.015285298228263855,0.6604865789413452
1,450,2,-0.9633089900016785,0.25163617730140686,-0.0006356127560138702,0.01363450475037098,-0.5777079463005066,-0.010468044318258762,0.8160625696182251
1,450,3,-0.9452782869338989,0.04266662895679474,-0.054727282375097275,-0.009541497565805912,-0.7505179643630981,0.015261215157806873,0.6606050133705139
