Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,20,2,-1.2010225057601929,0.5662037134170532,-0.02454601787030697,0.012974227778613567,-0.9996123313903809,-0.0071121021173894405,-0.023585444316267967
1,20,1,-1.105219841003418,0.8657405972480774,-0.007194987963885069,-0.0548831932246685,0.996113657951355,-0.004132593981921673,0.06876368075609207
1,40,2,-1.2009403705596924,0.5664082765579224,-0.024805691093206406,0.012064840644598007,-0.9995240569114685,-0.006445794831961393,-0.02765108458697796
1,40,1,-1.1055463552474976,0.866098165512085,-0.00747173884883523,-0.06081518903374672,0.9962055087089539,-0.002699842443689704,0.0622013621032238
1,60,2,-1.2008564472198486,0.5665879845619202,-0.025044795125722885,0.011674154549837112,-0.9994204044342041,-0.006552453618496656,-0.031299836933612823
1,60,1,-1.1062734127044678,0.8663760423660278,-0.007595644798129797,-0.06790926307439804,0.9959889054298401,-0.001541215693578124,0.05824149772524834
1,80,2,-1.200756311416626,0.5667338967323303,-0.02550501748919487,0.0121254101395607,-0.9992783069610596,-0.006958662066608667,-0.03531889244914055
1,80,1,-1.106887936592102,0.8665906190872192,-0.007444726303219795,-0.07274065166711807,0.9956806302070618,0.0006449082866311073,0.05769301578402519
1,100,2,-1.2005817890167236,0.5666503310203552,-0.025806546211242676,0.012539635412395,-0.9991636276245117,-0.006955609656870365,-0.03829476982355118
1,100,1,-1.1074470281600952,0.8667075634002686,-0.007247689180076122,-0.07626104354858398,0.995277464389801,0.0016460500191897154,0.06003637611865997
1,120,2,-1.2003400325775146,0.5665783286094666,-0.02607382833957672,0.012894382700324059,-0.9990994930267334,-0.00632280670106411,-0.03992403671145439
1,120,1,-1.107920527458191,0.866943895816803,-0.007024372462183237,-0.08043093979358673,0.9946392774581909,0.0004897387116216123,0.06498739123344421
1,140,2,-1.2000489234924316,0.566527247428894,-0.026447821408510208,0.01259282510727644,-0.9990407824516296,-0.005524598062038422,-0.04157372936606407
1,140,1,-1.1088067293167114,0.8672391772270203,-0.006765560247004032,-0.09085718542337418,0.9931437969207764,-0.00015334448835346848,0.07355514168739319
1,160,2,-1.1995233297348022,0.5665817260742188,-0.026686377823352814,0.011975867673754692,-0.9990120530128479,-0.00472978176549077,-0.042536526918411255
1,160,1,-1.1105557680130005,0.8679015636444092,-0.006372163072228432,-0.10974567383527756,0.9895595908164978,-0.004876064136624336,0.09329498559236526
1,180,2,-1.198991060256958,0.5667217373847961,-0.02702258713543415,0.011372370645403862,-0.9989432692527771,-0.004104461055248976,-0.044342175126075745
1,180,1,-1.113167405128479,0.8686161637306213,-0.005978320725262165,-0.13399100303649902,0.9847867488861084,-0.005764109548181295,0.11049099266529083
