Trial Number,Frame Number,Rigid Body ID,Position X,Position Y,Position Z,Orientation W,Orientation X,Orientation Y,Orientation Z
1,50,2,-0.9113771319389343,0.5277873873710632,-0.006562812253832817,-0.041088126599788666,0.6348504424095154,0.026134002953767776,-0.7710990309715271
1,100,2,-0.9140649437904358,0.527606189250946,-0.006622046232223511,-0.04442337527871132,0.6179727911949158,0.024450458586215973,-0.7845625877380371
1,150,2,-0.9152737855911255,0.5272817015647888,-0.006386434193700552,-0.04421476647257805,0.6155418157577515,0.021663149818778038,-0.7865647673606873
1,200,2,-0.9169424772262573,0.5273080468177795,-0.005937610287219286,-0.047882791608572006,0.620493471622467,0.02047247439622879,-0.7824806571006775
1,250,2,-0.9189524054527283,0.5275124907493591,-0.006294320337474346,-0.050073787569999695,0.6175406575202942,0.02293362468481064,-0.7846083045005798
1,300,2,-0.9228265285491943,0.5271490216255188,-0.008076326921582222,-0.05143250524997711,0.6101919412612915,0.022597456350922585,-0.7902594208717346
1,350,2,-0.9307494759559631,0.5273319482803345,-0.011012890376150608,-0.0532086044549942,0.5838903188705444,0.022420277819037437,-0.8097767233848572
1,400,2,-0.9514225721359253,0.5279873013496399,-0.013803759589791298,-0.0771082267165184,0.48763784766197205,0.043361060321331024,-0.868552565574646
1,450,2,-0.9665811061859131,0.5296842455863953,-0.011163103394210339,-0.08101528137922287,0.35976794362068176,0.05985890328884125,-0.9275885224342346
1,500,2,-0.9626818299293518,0.5306124091148376,-0.009175101295113564,-0.06494062393903732,0.24105992913246155,0.05339328944683075,-0.9668619632720947
1,550,2,-0.9483575224876404,0.5263016819953918,-0.021115699782967567,-0.03856934234499931,0.15096600353717804,0.0526411347091198,-0.9863825440406799
1,600,2,-0.9372820854187012,0.5270312428474426,-0.025205008685588837,-0.019605644047260284,0.08453730493783951,0.06736554205417633,-0.9939472079277039
1,650,2,-0.9220228791236877,0.5287491679191589,-0.019206922501325607,-0.01209030207246542,0.054174069315195084,0.08243820816278458,-0.9950492978096008
1,700,2,-0.8951284885406494,0.5291769504547119,-0.0013734563253819942,-0.02258545532822609,0.06465020775794983,0.09375083446502686,-0.9932377338409424
1,750,2,-0.8519942164421082,0.5225538611412048,0.032014988362789154,-0.027978071942925453,0.11190476268529892,0.07124399393796921,-0.9907668828964233
1,800,2,-0.8098700642585754,0.52524733543396,0.06509444862604141,-0.05179882422089577,0.13143081963062286,0.0632518008351326,-0.9879483580589294
1,850,2,-0.7650666236877441,0.525388240814209,0.08372246474027634,-0.054568272083997726,0.14882518351078033,0.0559970922768116,-0.9857676029205322
1,900,2,-0.7011203169822693,0.5196534395217896,0.09206023067235947,-0.04804150387644768,0.14874786138534546,0.06970537453889847,-0.9852448105812073
1,950,2,-0.6109542846679688,0.5249075889587402,0.09621565788984299,-0.034812651574611664,0.1476753205060959,0.062025707215070724,-0.9864750504493713
2,3330,2,-0.624687671661377,0.5304405689239502,-0.11655455082654953,0.015186229720711708,-0.9766600728034973,0.01817314140498638,-0.21348151564598083
2,3380,2,-0.7227543592453003,0.515333890914917,-0.1922491043806076,0.041418880224227905,-0.9960267543792725,0.035727258771657944,-0.07027582079172134
2,3430,2,-0.7813475131988525,0.5282480716705322,-0.23955781757831573,0.05577465146780014,-0.9955705404281616,0.03903057426214218,0.0648479238152504
2,3480,2,-0.8225049376487732,0.5339502096176147,-0.2650778293609619,0.1043504923582077,-0.9726386070251465,0.047144707292318344,0.20214536786079407
2,3530,2,-0.8443155288696289,0.5295916199684143,-0.26394587755203247,0.1065797433257103,-0.9537462592124939,0.01515708863735199,0.2806762158870697
2,3580,2,-0.8594022989273071,0.5226590633392334,-0.23884744942188263,0.042180534452199936,-0.9339370131492615,0.0182503554970026,0.35447070002555847
2,3630,2,-0.8687450885772705,0.5228025317192078,-0.2028118222951889,0.035042084753513336,-0.8957903981208801,0.017233259975910187,0.4427579641342163
2,3680,2,-0.8824983239173889,0.5270017385482788,-0.18096694350242615,0.07007118314504623,-0.8386846780776978,-0.026214851066470146,0.5394541621208191
2,3730,2,-0.9131664037704468,0.5278804302215576,-0.15718412399291992,0.06275707483291626,-0.7598316669464111,-0.0393538624048233,0.6458860039710999
2,3780,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,3830,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,3880,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,3930,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,3980,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,4030,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,4080,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,4130,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,4180,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
2,4230,2,-0.9107636213302612,0.5282712578773499,-0.15752214193344116,0.054739922285079956,-0.7502111196517944,-0.04154713451862335,0.6576173901557922
