experiment_id,trial,machine,win
1743476217,0,2,False
1743476217,1,1,False
1743476217,2,0,True
1743476217,3,1,True
1743476217,4,2,False
1743476217,5,1,False
1743476217,6,1,True
1743476217,7,0,False
1743476217,8,1,True
1743476217,9,2,False
1743476217,10,3,True
1743476217,11,1,False
1743476217,12,3,True
1743476217,13,3,True
1743476217,14,2,True
1743476217,15,3,False
1743476217,16,2,True
1743476217,17,0,False
1743476217,18,2,False
1743476217,19,3,False
1743476217,20,2,False
1743476217,21,1,False
1743476217,22,0,False
1743476217,23,1,False
1743476217,24,2,True
1743476217,25,2,True
1743476217,26,0,False
1743476217,27,2,False
1743476217,28,3,True
1743476217,29,1,True
