experiment_id,trial,machine,win
1743475648,0,3,True
1743475648,1,3,False
1743475648,2,3,True
1743475648,3,3,True
1743475648,4,3,False
1743475648,5,3,False
1743475648,6,1,True
1743475648,7,1,True
1743475648,8,1,True
1743475648,9,1,True
1743475648,10,1,False
1743475648,11,1,False
1743475648,12,1,True
1743475648,13,2,True
1743475648,14,2,True
1743475648,15,2,False
1743475648,16,2,False
1743475648,17,2,False
1743475648,18,2,False
1743475648,19,0,False
1743475648,20,0,True
1743475648,21,0,False
1743475648,22,0,True
1743475648,23,0,False
1743475648,24,0,True
1743475648,25,1,True
1743475648,26,1,False
1743475648,27,1,True
1743475648,28,1,False
1743475648,29,1,True
