experiment_id,trial,machine,win
1743476194,0,0,True
1743476194,1,2,False
1743476194,2,0,False
1743476194,3,2,False
1743476194,4,0,False
1743476194,5,2,True
1743476194,6,2,False
1743476194,7,3,True
1743476194,8,1,True
1743476194,9,2,False
1743476194,10,1,False
1743476194,11,0,True
1743476194,12,2,False
1743476194,13,0,True
1743476194,14,2,True
1743476194,15,0,False
1743476194,16,2,True
1743476194,17,1,True
1743476194,18,2,True
1743476194,19,2,True
1743476194,20,1,False
1743476194,21,2,False
1743476194,22,0,True
1743476194,23,2,False
1743476194,24,3,False
1743476194,25,0,False
1743476194,26,1,False
1743476194,27,2,True
1743476194,28,2,True
1743476194,29,0,True
