experiment_id,trial,machine,win
1743475550,0,0,False
1743475550,1,0,False
1743475550,2,0,True
1743475550,3,0,True
1743475550,4,1,False
1743475550,5,1,True
1743475550,6,1,True
1743475550,7,1,False
1743475550,8,2,True
1743475550,9,2,False
1743475550,10,2,True
1743475550,11,2,False
1743475550,12,3,True
1743475550,13,3,False
1743475550,14,3,False
1743475550,15,3,True
1743475550,16,0,True
1743475550,17,1,False
1743475550,18,2,False
1743475550,19,3,True
1743475550,20,0,False
1743475550,21,0,True
1743475550,22,0,False
1743475550,23,0,True
1743475550,24,0,True
1743475550,25,0,True
1743475550,26,0,True
1743475550,27,0,True
1743475550,28,0,False
1743475550,29,0,True
