experiment_id,trial,machine,win
1743475602,0,1,True
1743475602,1,1,True
1743475602,2,1,True
1743475602,3,1,True
1743475602,4,1,True
1743475602,5,1,False
1743475602,6,2,False
1743475602,7,3,True
1743475602,8,3,False
1743475602,9,0,False
1743475602,10,0,False
1743475602,11,1,True
1743475602,12,1,True
1743475602,13,1,False
1743475602,14,1,False
1743475602,15,2,True
1743475602,16,2,True
1743475602,17,2,True
1743475602,18,2,False
1743475602,19,1,True
1743475602,20,1,True
1743475602,21,1,False
1743475602,22,2,False
1743475602,23,2,False
1743475602,24,2,True
1743475602,25,3,True
1743475602,26,3,True
1743475602,27,3,True
1743475602,28,3,True
1743475602,29,3,False
