experiment_id,trial,machine,win
1744506042,0,1,False
1744506042,1,1,False
1744506042,2,1,False
1744506042,3,1,False
1744506042,4,1,True
1744506042,5,1,False
1744506042,6,3,False
1744506042,7,3,True
1744506042,8,2,False
1744506042,9,2,False
1744506042,10,2,False
1744506042,11,2,True
1744506042,12,1,True
1744506042,13,3,False
1744506042,14,3,True
1744506042,15,0,True
1744506042,16,1,False
1744506042,17,3,False
1744506042,18,3,False
1744506042,19,2,False
1744506042,20,2,False
1744506042,21,2,True
1744506042,22,0,False
1744506042,23,0,False
1744506042,24,1,True
1744506042,25,3,False
1744506042,26,2,True
1744506042,27,1,False
1744506042,28,1,True
1744506042,29,3,True
