experiment_id,trial,machine,win
1744328888,0,0,True
1744328888,1,3,False
1744328888,2,2,True
1744328888,3,1,False
1744328888,4,0,False
1744328888,5,2,False
1744328888,6,1,True
1744328888,7,3,True
1744328888,8,0,False
1744328888,9,1,True
1744328888,10,2,False
1744328888,11,3,False
1744328888,12,0,True
1744328888,13,1,False
1744328888,14,0,False
1744328888,15,2,False
1744328888,16,3,False
1744328888,17,1,True
1744328888,18,1,False
1744328888,19,2,False
1744328888,20,1,False
1744328888,21,0,True
1744328888,22,1,False
1744328888,23,0,False
1744328888,24,3,False
1744328888,25,2,False
1744328888,26,1,True
1744328888,27,1,False
1744328888,28,1,False
1744328888,29,1,False
