experiment_id,trial,machine,win
1744329509,0,2,False
1744329509,1,1,True
1744329509,2,0,False
1744329509,3,3,False
1744329509,4,2,True
1744329509,5,1,True
1744329509,6,0,True
1744329509,7,2,True
1744329509,8,3,True
1744329509,9,0,True
1744329509,10,2,True
1744329509,11,0,False
1744329509,12,1,False
1744329509,13,3,False
1744329509,14,3,False
1744329509,15,3,True
1744329509,16,0,False
1744329509,17,1,False
1744329509,18,2,False
1744329509,19,3,True
1744329509,20,0,True
1744329509,21,2,True
1744329509,22,1,True
1744329509,23,3,True
1744329509,24,1,True
1744329509,25,3,True
1744329509,26,1,False
1744329509,27,2,True
1744329509,28,0,False
1744329509,29,3,False
