experiment_id,trial,machine,win
1743726019,0,2,False
1743726019,1,0,True
1743726019,2,3,True
1743726019,3,2,False
1743726019,4,2,False
1743726019,5,0,True
1743726019,6,1,True
1743726019,7,3,False
1743726019,8,1,False
1743726019,9,0,True
1743726019,10,1,False
1743726019,11,3,False
1743726019,12,1,True
1743726019,13,3,False
1743726019,14,2,True
1743726019,15,3,False
1743726019,16,0,True
1743726019,17,2,False
1743726019,18,1,True
1743726019,19,2,True
1743726019,20,0,False
1743726019,21,1,False
1743726019,22,1,False
1743726019,23,1,True
1743726019,24,0,False
1743726019,25,2,True
1743726019,26,1,True
1743726019,27,0,False
1743726019,28,2,False
1743726019,29,3,True
