experiment_id,trial,machine,win
1744574327,0,1,False
1744574327,1,2,True
1744574327,2,1,True
1744574327,3,0,False
1744574327,4,3,True
1744574327,5,0,False
1744574327,6,3,False
1744574327,7,2,False
1744574327,8,1,False
1744574327,9,3,True
1744574327,10,2,False
1744574327,11,3,False
1744574327,12,0,True
1744574327,13,1,False
1744574327,14,0,True
1744574327,15,0,False
1744574327,16,2,False
1744574327,17,1,True
1744574327,18,2,True
1744574327,19,1,True
1744574327,20,2,False
1744574327,21,1,False
1744574327,22,0,False
1744574327,23,3,True
1744574327,24,2,True
1744574327,25,3,False
1744574327,26,2,False
1744574327,27,1,False
1744574327,28,0,False
1744574327,29,1,True
