experiment_id,trial,machine,win
1743351154,0,0,False
1743351154,1,0,True
1743351154,2,0,False
1743351154,3,0,True
1743351154,4,0,True
1743351154,5,0,False
1743351154,6,1,True
1743351154,7,1,True
1743351154,8,1,False
1743351154,9,2,True
1743351154,10,2,True
1743351154,11,2,True
1743351154,12,2,False
1743351154,13,3,True
1743351154,14,3,False
1743351154,15,2,True
1743351154,16,2,True
1743351154,17,2,False
1743351154,18,1,False
1743351154,19,2,False
1743351154,20,2,True
1743351154,21,2,False
1743351154,22,0,True
1743351154,23,0,False
1743351154,24,2,False
1743351154,25,2,True
1743351154,26,2,True
1743351154,27,2,False
1743351154,28,0,False
1743351154,29,3,False
