experiment_id,trial,machine,win
1743282339,0,0,True
1743282339,1,2,True
1743282339,2,1,True
1743282339,3,3,True
1743282339,4,0,True
1743282339,5,2,True
1743282339,6,1,False
1743282339,7,3,False
1743282339,8,1,False
1743282339,9,3,True
1743282339,10,0,False
1743282339,11,2,False
1743282339,12,0,True
1743282339,13,2,True
1743282339,14,1,False
1743282339,15,3,True
1743282339,16,0,True
1743282339,17,2,False
1743282339,18,1,True
1743282339,19,3,False
1743282339,20,0,False
1743282339,21,2,False
1743282339,22,1,True
1743282339,23,3,False
1743282339,24,1,False
1743282339,25,0,True
1743282339,26,0,True
1743282339,27,0,False
1743282339,28,0,False
1743282339,29,0,False
